Date,Open,High,Low,Close,Volume,Volatility,Avg_Close_30,Avg_Volume_30,Close_Lag_1,Close_Lag_2,Close_Lag_3,Close_Lag_4,Close_Lag_5,Close_Lag_6,Close_Lag_7,Close_Lag_8,Close_Lag_9,Close_Lag_10,Close_Lag_11,Close_Lag_12,Close_Lag_13,Close_Lag_14,Close_Lag_15,Close_Lag_16,Close_Lag_17,Close_Lag_18,Close_Lag_19,Close_Lag_20,Close_Lag_21,Close_Lag_22,Close_Lag_23,Close_Lag_24,Close_Lag_25,Close_Lag_26,Close_Lag_27,Close_Lag_28,Close_Lag_29,Close_Lag_30
2010-02-17,75.0,75.63999938964844,74.76000213623047,75.16999816894531,5950,0.018034671639268293,71.49533386230469,12389.033333333333,75.33999633789062,74.38999938964844,72.91999816894531,72.81999969482422,72.16000366210938,69.16000366210938,66.62000274658203,68.98999786376953,69.81999969482422,69.26000213623047,68.22000122070312,69.02999877929688,69.13999938964844,69.2300033569336,69.81999969482422,69.95999908447266,71.06999969482422,71.8499984741211,70.80000305175781,71.63999938964844,72.08000183105469,72.91000366210938,73.43000030517578,72.79000091552734,74.23999786376953,72.44000244140625,72.88999938964844,73.55000305175781,73.12000274658203,76.0
2010-02-18,75.1500015258789,78.0,74.7300033569336,76.97000122070312,7607,0.017088048614760147,71.6236671447754,11834.533333333333,75.16999816894531,75.33999633789062,74.38999938964844,72.91999816894531,72.81999969482422,72.16000366210938,69.16000366210938,66.62000274658203,68.98999786376953,69.81999969482422,69.26000213623047,68.22000122070312,69.02999877929688,69.13999938964844,69.2300033569336,69.81999969482422,69.95999908447266,71.06999969482422,71.8499984741211,70.80000305175781,71.63999938964844,72.08000183105469,72.91000366210938,73.43000030517578,72.79000091552734,74.23999786376953,72.44000244140625,72.88999938964844,73.55000305175781,73.12000274658203
2010-02-19,76.47000122070312,79.87000274658203,76.30999755859375,78.79000091552734,3506,0.017534448866415246,71.79833374023437,11572.2,76.97000122070312,75.16999816894531,75.33999633789062,74.38999938964844,72.91999816894531,72.81999969482422,72.16000366210938,69.16000366210938,66.62000274658203,68.98999786376953,69.81999969482422,69.26000213623047,68.22000122070312,69.02999877929688,69.13999938964844,69.2300033569336,69.81999969482422,69.95999908447266,71.06999969482422,71.8499984741211,70.80000305175781,71.63999938964844,72.08000183105469,72.91000366210938,73.43000030517578,72.79000091552734,74.23999786376953,72.44000244140625,72.88999938964844,73.55000305175781
2010-02-22,79.30000305175781,80.88999938964844,78.79000091552734,80.73999786376953,646,0.01785525847534593,72.06000035603842,11222.466666666667,78.79000091552734,76.97000122070312,75.16999816894531,75.33999633789062,74.38999938964844,72.91999816894531,72.81999969482422,72.16000366210938,69.16000366210938,66.62000274658203,68.98999786376953,69.81999969482422,69.26000213623047,68.22000122070312,69.02999877929688,69.13999938964844,69.2300033569336,69.81999969482422,69.95999908447266,71.06999969482422,71.8499984741211,70.80000305175781,71.63999938964844,72.08000183105469,72.91000366210938,73.43000030517578,72.79000091552734,74.23999786376953,72.44000244140625,72.88999938964844
2010-02-23,80.72000122070312,80.95999908447266,79.55999755859375,80.0,255,0.017919778378516764,72.3120002746582,10934.1,80.73999786376953,78.79000091552734,76.97000122070312,75.16999816894531,75.33999633789062,74.38999938964844,72.91999816894531,72.81999969482422,72.16000366210938,69.16000366210938,66.62000274658203,68.98999786376953,69.81999969482422,69.26000213623047,68.22000122070312,69.02999877929688,69.13999938964844,69.2300033569336,69.81999969482422,69.95999908447266,71.06999969482422,71.8499984741211,70.80000305175781,71.63999938964844,72.08000183105469,72.91000366210938,73.43000030517578,72.79000091552734,74.23999786376953,72.44000244140625
2010-02-24,79.91000366210938,79.91000366210938,78.41999816894531,79.37000274658203,27,0.0175659663540944,72.48300043741862,10617.3,80.0,80.73999786376953,78.79000091552734,76.97000122070312,75.16999816894531,75.33999633789062,74.38999938964844,72.91999816894531,72.81999969482422,72.16000366210938,69.16000366210938,66.62000274658203,68.98999786376953,69.81999969482422,69.26000213623047,68.22000122070312,69.02999877929688,69.13999938964844,69.2300033569336,69.81999969482422,69.95999908447266,71.06999969482422,71.8499984741211,70.80000305175781,71.63999938964844,72.08000183105469,72.91000366210938,73.43000030517578,72.79000091552734,74.23999786376953
2010-02-25,78.97000122070312,80.8499984741211,78.97000122070312,81.37999725341797,69,0.017545809199687196,72.76933364868164,10315.7,79.37000274658203,80.0,80.73999786376953,78.79000091552734,76.97000122070312,75.16999816894531,75.33999633789062,74.38999938964844,72.91999816894531,72.81999969482422,72.16000366210938,69.16000366210938,66.62000274658203,68.98999786376953,69.81999969482422,69.26000213623047,68.22000122070312,69.02999877929688,69.13999938964844,69.2300033569336,69.81999969482422,69.95999908447266,71.06999969482422,71.8499984741211,70.80000305175781,71.63999938964844,72.08000183105469,72.91000366210938,73.43000030517578,72.79000091552734
2010-02-26,83.29000091552734,83.29000091552734,81.66999816894531,82.61000061035156,55,0.017644616486988382,73.07533365885416,10028.866666666667,81.37999725341797,79.37000274658203,80.0,80.73999786376953,78.79000091552734,76.97000122070312,75.16999816894531,75.33999633789062,74.38999938964844,72.91999816894531,72.81999969482422,72.16000366210938,69.16000366210938,66.62000274658203,68.98999786376953,69.81999969482422,69.26000213623047,68.22000122070312,69.02999877929688,69.13999938964844,69.2300033569336,69.81999969482422,69.95999908447266,71.06999969482422,71.8499984741211,70.80000305175781,71.63999938964844,72.08000183105469,72.91000366210938,73.43000030517578
2010-03-01,83.75,84.31999969482422,83.75,83.44000244140625,24,0.01754773221045098,73.42633361816407,9674.833333333334,82.61000061035156,81.37999725341797,79.37000274658203,80.0,80.73999786376953,78.79000091552734,76.97000122070312,75.16999816894531,75.33999633789062,74.38999938964844,72.91999816894531,72.81999969482422,72.16000366210938,69.16000366210938,66.62000274658203,68.98999786376953,69.81999969482422,69.26000213623047,68.22000122070312,69.02999877929688,69.13999938964844,69.2300033569336,69.81999969482422,69.95999908447266,71.06999969482422,71.8499984741211,70.80000305175781,71.63999938964844,72.08000183105469,72.91000366210938
2010-03-02,84.11000061035156,84.11000061035156,81.0,81.9000015258789,18,0.017816092168567943,73.75366694132487,9378.333333333334,83.44000244140625,82.61000061035156,81.37999725341797,79.37000274658203,80.0,80.73999786376953,78.79000091552734,76.97000122070312,75.16999816894531,75.33999633789062,74.38999938964844,72.91999816894531,72.81999969482422,72.16000366210938,69.16000366210938,66.62000274658203,68.98999786376953,69.81999969482422,69.26000213623047,68.22000122070312,69.02999877929688,69.13999938964844,69.2300033569336,69.81999969482422,69.95999908447266,71.06999969482422,71.8499984741211,70.80000305175781,71.63999938964844,72.08000183105469
2010-03-03,82.81999969482422,83.0,82.81999969482422,83.19000244140625,4,0.017817789646226153,74.13866704305013,9035.3,81.9000015258789,83.44000244140625,82.61000061035156,81.37999725341797,79.37000274658203,80.0,80.73999786376953,78.79000091552734,76.97000122070312,75.16999816894531,75.33999633789062,74.38999938964844,72.91999816894531,72.81999969482422,72.16000366210938,69.16000366210938,66.62000274658203,68.98999786376953,69.81999969482422,69.26000213623047,68.22000122070312,69.02999877929688,69.13999938964844,69.2300033569336,69.81999969482422,69.95999908447266,71.06999969482422,71.8499984741211,70.80000305175781,71.63999938964844
2010-03-04,82.72000122070312,82.8499984741211,82.52999877929688,82.12000274658203,7,0.01785608063641483,74.51600036621093,8595.333333333334,83.19000244140625,81.9000015258789,83.44000244140625,82.61000061035156,81.37999725341797,79.37000274658203,80.0,80.73999786376953,78.79000091552734,76.97000122070312,75.16999816894531,75.33999633789062,74.38999938964844,72.91999816894531,72.81999969482422,72.16000366210938,69.16000366210938,66.62000274658203,68.98999786376953,69.81999969482422,69.26000213623047,68.22000122070312,69.02999877929688,69.13999938964844,69.2300033569336,69.81999969482422,69.95999908447266,71.06999969482422,71.8499984741211,70.80000305175781
2010-03-05,81.5,83.70999908447266,81.45999908447266,82.52999877929688,32,0.017761484773879413,74.87200037638347,8321.0,82.12000274658203,83.19000244140625,81.9000015258789,83.44000244140625,82.61000061035156,81.37999725341797,79.37000274658203,80.0,80.73999786376953,78.79000091552734,76.97000122070312,75.16999816894531,75.33999633789062,74.38999938964844,72.91999816894531,72.81999969482422,72.16000366210938,69.16000366210938,66.62000274658203,68.98999786376953,69.81999969482422,69.26000213623047,68.22000122070312,69.02999877929688,69.13999938964844,69.2300033569336,69.81999969482422,69.95999908447266,71.06999969482422,71.8499984741211
2010-03-08,82.75,82.75,82.4000015258789,82.1500015258789,8,0.01760769917315878,75.24133377075195,8054.833333333333,82.52999877929688,82.12000274658203,83.19000244140625,81.9000015258789,83.44000244140625,82.61000061035156,81.37999725341797,79.37000274658203,80.0,80.73999786376953,78.79000091552734,76.97000122070312,75.16999816894531,75.33999633789062,74.38999938964844,72.91999816894531,72.81999969482422,72.16000366210938,69.16000366210938,66.62000274658203,68.98999786376953,69.81999969482422,69.26000213623047,68.22000122070312,69.02999877929688,69.13999938964844,69.2300033569336,69.81999969482422,69.95999908447266,71.06999969482422
2010-03-09,81.9000015258789,81.9000015258789,80.0999984741211,79.7300033569336,9118,0.01833264764457851,75.56700057983399,7950.166666666667,82.1500015258789,82.52999877929688,82.12000274658203,83.19000244140625,81.9000015258789,83.44000244140625,82.61000061035156,81.37999725341797,79.37000274658203,80.0,80.73999786376953,78.79000091552734,76.97000122070312,75.16999816894531,75.33999633789062,74.38999938964844,72.91999816894531,72.81999969482422,72.16000366210938,69.16000366210938,66.62000274658203,68.98999786376953,69.81999969482422,69.26000213623047,68.22000122070312,69.02999877929688,69.13999938964844,69.2300033569336,69.81999969482422,69.95999908447266
2010-03-10,80.5,81.2699966430664,79.41999816894531,80.20999908447266,10216,0.01829257936455632,75.91333389282227,7875.866666666667,79.7300033569336,82.1500015258789,82.52999877929688,82.12000274658203,83.19000244140625,81.9000015258789,83.44000244140625,82.61000061035156,81.37999725341797,79.37000274658203,80.0,80.73999786376953,78.79000091552734,76.97000122070312,75.16999816894531,75.33999633789062,74.38999938964844,72.91999816894531,72.81999969482422,72.16000366210938,69.16000366210938,66.62000274658203,68.98999786376953,69.81999969482422,69.26000213623047,68.22000122070312,69.02999877929688,69.13999938964844,69.2300033569336,69.81999969482422
2010-03-11,80.2699966430664,80.2699966430664,78.69999694824219,78.7699966430664,7945,0.01860939257010558,76.2313336690267,7763.233333333334,80.20999908447266,79.7300033569336,82.1500015258789,82.52999877929688,82.12000274658203,83.19000244140625,81.9000015258789,83.44000244140625,82.61000061035156,81.37999725341797,79.37000274658203,80.0,80.73999786376953,78.79000091552734,76.97000122070312,75.16999816894531,75.33999633789062,74.38999938964844,72.91999816894531,72.81999969482422,72.16000366210938,69.16000366210938,66.62000274658203,68.98999786376953,69.81999969482422,69.26000213623047,68.22000122070312,69.02999877929688,69.13999938964844,69.2300033569336
2010-03-12,78.7699966430664,80.7699966430664,78.76000213623047,80.47000122070312,8180,0.018831943833352214,76.60900039672852,7634.133333333333,78.7699966430664,80.20999908447266,79.7300033569336,82.1500015258789,82.52999877929688,82.12000274658203,83.19000244140625,81.9000015258789,83.44000244140625,82.61000061035156,81.37999725341797,79.37000274658203,80.0,80.73999786376953,78.79000091552734,76.97000122070312,75.16999816894531,75.33999633789062,74.38999938964844,72.91999816894531,72.81999969482422,72.16000366210938,69.16000366210938,66.62000274658203,68.98999786376953,69.81999969482422,69.26000213623047,68.22000122070312,69.02999877929688,69.13999938964844
2010-03-15,80.47000122070312,81.2699966430664,79.81999969482422,80.76000213623047,6743,0.018790786026124003,77.0000005086263,7501.866666666667,80.47000122070312,78.7699966430664,80.20999908447266,79.7300033569336,82.1500015258789,82.52999877929688,82.12000274658203,83.19000244140625,81.9000015258789,83.44000244140625,82.61000061035156,81.37999725341797,79.37000274658203,80.0,80.73999786376953,78.79000091552734,76.97000122070312,75.16999816894531,75.33999633789062,74.38999938964844,72.91999816894531,72.81999969482422,72.16000366210938,69.16000366210938,66.62000274658203,68.98999786376953,69.81999969482422,69.26000213623047,68.22000122070312,69.02999877929688
2010-03-16,80.76000213623047,81.94999694824219,80.11000061035156,81.83999633789062,7688,0.01855832904058698,77.45400034586588,7328.866666666667,80.76000213623047,80.47000122070312,78.7699966430664,80.20999908447266,79.7300033569336,82.1500015258789,82.52999877929688,82.12000274658203,83.19000244140625,81.9000015258789,83.44000244140625,82.61000061035156,81.37999725341797,79.37000274658203,80.0,80.73999786376953,78.79000091552734,76.97000122070312,75.16999816894531,75.33999633789062,74.38999938964844,72.91999816894531,72.81999969482422,72.16000366210938,69.16000366210938,66.62000274658203,68.98999786376953,69.81999969482422,69.26000213623047,68.22000122070312
2010-03-17,81.83999633789062,81.9000015258789,80.86000061035156,81.16999816894531,5561,0.018659602364448497,77.85100021362305,7168.533333333334,81.83999633789062,80.76000213623047,80.47000122070312,78.7699966430664,80.20999908447266,79.7300033569336,82.1500015258789,82.52999877929688,82.12000274658203,83.19000244140625,81.9000015258789,83.44000244140625,82.61000061035156,81.37999725341797,79.37000274658203,80.0,80.73999786376953,78.79000091552734,76.97000122070312,75.16999816894531,75.33999633789062,74.38999938964844,72.91999816894531,72.81999969482422,72.16000366210938,69.16000366210938,66.62000274658203,68.98999786376953,69.81999969482422,69.26000213623047
2010-03-18,81.16999816894531,82.4800033569336,80.55000305175781,82.20999908447266,8727,0.018702352176501794,78.264000193278,7085.966666666666,81.16999816894531,81.83999633789062,80.76000213623047,80.47000122070312,78.7699966430664,80.20999908447266,79.7300033569336,82.1500015258789,82.52999877929688,82.12000274658203,83.19000244140625,81.9000015258789,83.44000244140625,82.61000061035156,81.37999725341797,79.37000274658203,80.0,80.73999786376953,78.79000091552734,76.97000122070312,75.16999816894531,75.33999633789062,74.38999938964844,72.91999816894531,72.81999969482422,72.16000366210938,69.16000366210938,66.62000274658203,68.98999786376953,69.81999969482422
2010-03-19,82.30999755859375,82.83000183105469,81.62000274658203,82.18000030517578,6437,0.018446788356820197,78.70366694132487,6931.133333333333,82.20999908447266,81.16999816894531,81.83999633789062,80.76000213623047,80.47000122070312,78.7699966430664,80.20999908447266,79.7300033569336,82.1500015258789,82.52999877929688,82.12000274658203,83.19000244140625,81.9000015258789,83.44000244140625,82.61000061035156,81.37999725341797,79.37000274658203,80.0,80.73999786376953,78.79000091552734,76.97000122070312,75.16999816894531,75.33999633789062,74.38999938964844,72.91999816894531,72.81999969482422,72.16000366210938,69.16000366210938,66.62000274658203,68.98999786376953
2010-03-22,82.27999877929688,82.80000305175781,81.69000244140625,82.48999786376953,6155,0.016810751382932268,79.23266677856445,6250.966666666666,82.18000030517578,82.20999908447266,81.16999816894531,81.83999633789062,80.76000213623047,80.47000122070312,78.7699966430664,80.20999908447266,79.7300033569336,82.1500015258789,82.52999877929688,82.12000274658203,83.19000244140625,81.9000015258789,83.44000244140625,82.61000061035156,81.37999725341797,79.37000274658203,80.0,80.73999786376953,78.79000091552734,76.97000122070312,75.16999816894531,75.33999633789062,74.38999938964844,72.91999816894531,72.81999969482422,72.16000366210938,69.16000366210938,66.62000274658203
2010-03-23,82.48999786376953,82.95999908447266,82.0,82.88999938964844,4185,0.015771153954737376,79.69033330281576,5805.033333333334,82.48999786376953,82.18000030517578,82.20999908447266,81.16999816894531,81.83999633789062,80.76000213623047,80.47000122070312,78.7699966430664,80.20999908447266,79.7300033569336,82.1500015258789,82.52999877929688,82.12000274658203,83.19000244140625,81.9000015258789,83.44000244140625,82.61000061035156,81.37999725341797,79.37000274658203,80.0,80.73999786376953,78.79000091552734,76.97000122070312,75.16999816894531,75.33999633789062,74.38999938964844,72.91999816894531,72.81999969482422,72.16000366210938,69.16000366210938
2010-03-24,82.79000091552734,82.95999908447266,80.9000015258789,81.41000366210938,9275,0.014717425137399138,79.99866663614908,5381.6,82.88999938964844,82.48999786376953,82.18000030517578,82.20999908447266,81.16999816894531,81.83999633789062,80.76000213623047,80.47000122070312,78.7699966430664,80.20999908447266,79.7300033569336,82.1500015258789,82.52999877929688,82.12000274658203,83.19000244140625,81.9000015258789,83.44000244140625,82.61000061035156,81.37999725341797,79.37000274658203,80.0,80.73999786376953,78.79000091552734,76.97000122070312,75.16999816894531,75.33999633789062,74.38999938964844,72.91999816894531,72.81999969482422,72.16000366210938
2010-03-25,81.30000305175781,81.94000244140625,80.11000061035156,80.18000030517578,9947,0.015093941417786727,80.24399998982747,4891.566666666667,81.41000366210938,82.88999938964844,82.48999786376953,82.18000030517578,82.20999908447266,81.16999816894531,81.83999633789062,80.76000213623047,80.47000122070312,78.7699966430664,80.20999908447266,79.7300033569336,82.1500015258789,82.52999877929688,82.12000274658203,83.19000244140625,81.9000015258789,83.44000244140625,82.61000061035156,81.37999725341797,79.37000274658203,80.0,80.73999786376953,78.79000091552734,76.97000122070312,75.16999816894531,75.33999633789062,74.38999938964844,72.91999816894531,72.81999969482422
2010-03-26,80.18000030517578,80.7300033569336,79.2699966430664,79.69000244140625,10819,0.015188863349702857,80.4696667989095,4929.966666666666,80.18000030517578,81.41000366210938,82.88999938964844,82.48999786376953,82.18000030517578,82.20999908447266,81.16999816894531,81.83999633789062,80.76000213623047,80.47000122070312,78.7699966430664,80.20999908447266,79.7300033569336,82.1500015258789,82.52999877929688,82.12000274658203,83.19000244140625,81.9000015258789,83.44000244140625,82.61000061035156,81.37999725341797,79.37000274658203,80.0,80.73999786376953,78.79000091552734,76.97000122070312,75.16999816894531,75.33999633789062,74.38999938964844,72.91999816894531
2010-03-29,79.88999938964844,80.8499984741211,79.73999786376953,80.43000030517578,5748,0.014894014318464946,80.67100016276042,4785.4,79.69000244140625,80.18000030517578,81.41000366210938,82.88999938964844,82.48999786376953,82.18000030517578,82.20999908447266,81.16999816894531,81.83999633789062,80.76000213623047,80.47000122070312,78.7699966430664,80.20999908447266,79.7300033569336,82.1500015258789,82.52999877929688,82.12000274658203,83.19000244140625,81.9000015258789,83.44000244140625,82.61000061035156,81.37999725341797,79.37000274658203,80.0,80.73999786376953,78.79000091552734,76.97000122070312,75.16999816894531,75.33999633789062,74.38999938964844
2010-03-30,80.55000305175781,81.12000274658203,79.37000274658203,79.54000091552734,9089,0.01497453198988723,80.81100031534831,4801.366666666667,80.43000030517578,79.69000244140625,80.18000030517578,81.41000366210938,82.88999938964844,82.48999786376953,82.18000030517578,82.20999908447266,81.16999816894531,81.83999633789062,80.76000213623047,80.47000122070312,78.7699966430664,80.20999908447266,79.7300033569336,82.1500015258789,82.52999877929688,82.12000274658203,83.19000244140625,81.9000015258789,83.44000244140625,82.61000061035156,81.37999725341797,79.37000274658203,80.0,80.73999786376953,78.79000091552734,76.97000122070312,75.16999816894531,75.33999633789062
2010-03-31,79.5999984741211,81.72000122070312,79.5,80.55000305175781,15975,0.015079312707385417,80.99033381144206,5135.533333333334,79.54000091552734,80.43000030517578,79.69000244140625,80.18000030517578,81.41000366210938,82.88999938964844,82.48999786376953,82.18000030517578,82.20999908447266,81.16999816894531,81.83999633789062,80.76000213623047,80.47000122070312,78.7699966430664,80.20999908447266,79.7300033569336,82.1500015258789,82.52999877929688,82.12000274658203,83.19000244140625,81.9000015258789,83.44000244140625,82.61000061035156,81.37999725341797,79.37000274658203,80.0,80.73999786376953,78.79000091552734,76.97000122070312,75.16999816894531
2010-04-01,81.12999725341797,81.63999938964844,80.68000030517578,81.5,0,0.014637802727718472,81.14133377075196,4881.966666666666,80.55000305175781,79.54000091552734,80.43000030517578,79.69000244140625,80.18000030517578,81.41000366210938,82.88999938964844,82.48999786376953,82.18000030517578,82.20999908447266,81.16999816894531,81.83999633789062,80.76000213623047,80.47000122070312,78.7699966430664,80.20999908447266,79.7300033569336,82.1500015258789,82.52999877929688,82.12000274658203,83.19000244140625,81.9000015258789,83.44000244140625,82.61000061035156,81.37999725341797,79.37000274658203,80.0,80.73999786376953,78.79000091552734,76.97000122070312
